lat,lon,type,line_id,weight
50.4873324773,30.6078015655,other,,1.0
50.4870807464,30.6059895234,other,,1.0
50.4867409992,30.6036230264,other,,1.0
50.428955952,30.4295467865,other,,1.0
50.4531063342,30.3182243498,other,,1.0
50.4624627836,30.4469950704,other,,1.0
50.4663511651,30.6482445917,other,,1.0
50.4655388314,30.6407316569,other,,1.0
50.4670040048,30.6467780917,other,,1.0
50.4663774265,30.6482211201,other,,1.0
50.353001376,30.6117949958,other,,1.0
50.3528247785,30.6118417561,other,,1.0
50.4186000489,30.5505799221,other,,1.0
50.4450180666,30.5190893344,other,,1.0
50.4864314196,30.6800428509,other,,1.0
50.4510639502,30.4679000424,other,,1.0
50.4501764254,30.67722181,other,,1.0
50.4496730841,30.6762691779,other,,1.0
50.5061623273,30.6203842467,other,,1.0
50.5063815117,30.6211860415,other,,1.0
50.5030781702,30.6172436006,other,,1.0
50.5029523992,30.6176316526,other,,1.0
50.5001094295,30.6142271019,other,,1.0
50.5002850627,30.6148776384,other,,1.0
50.4978373207,30.611869894,other,,1.0
50.4981110842,30.6126689144,other,,1.0
50.4633440552,30.355430877,other,,1.0
50.478801412,30.5961501698,other,,1.0
50.4800548918,30.6052122707,other,,1.0
50.4719055583,30.6006686116,other,,1.0
50.4716064519,30.6035068481,other,,1.0
50.4716536404,30.6145941798,other,,1.0
50.471411706,30.6144175099,other,,1.0
50.4696681462,30.6184602232,other,,1.0
50.4661891881,30.6157085317,other,,1.0
50.462477055,30.6131189238,other,,1.0
50.4587919515,30.6159197583,other,,1.0
50.4690471312,30.6211487575,other,,1.0
50.4659884655,30.6187280449,other,,1.0
50.461161726,30.61491586,other,,1.0
50.4583445504,30.615664992,other,,1.0
50.4702387951,30.6650927058,other,,1.0
50.4720268525,30.6715615471,other,,1.0
50.4738192421,30.6781359971,other,,1.0
50.4741644599,30.677889438,other,,1.0
50.48338791,30.7114584763,other,,1.0
50.4830716465,30.7117559786,other,,1.0
50.4867627154,30.7237160347,other,,1.0
50.4782395627,30.7118747193,other,,1.0
50.4781139203,30.7118644819,other,,1.0
50.4673744779,30.7159338476,other,,1.0
50.4234404195,30.3833393352,other,,1.0
50.4408209861,30.4985726399,other,,1.0
50.453150038,30.6839524558,other,,1.0
50.4531837767,30.6847658858,other,,1.0
50.395967217,30.4161681505,other,,1.0
50.443049452,30.2815806282,other,,1.0
50.4429852067,30.2818903736,other,,1.0
50.3194962134,30.6469224472,other,,1.0
50.4313553327,30.2834613993,other,,1.0
50.4935515904,30.3794260023,other,,1.0
50.4976865501,30.3848912415,other,,1.0
50.4974200779,30.3841845816,other,,1.0
50.5089710633,30.396269423,other,,1.0
50.5095148761,30.3973664813,other,,1.0
50.5083049781,30.4036400431,other,,1.0
50.5079156972,30.404768986,other,,1.0
50.5275174317,30.4063293071,other,,1.0
50.5273353485,30.4059945473,other,,1.0
50.5308391795,30.6087905896,other,,1.0
50.5043838889,30.4229027255,other,,1.0
50.4066609534,30.6395936586,other,,1.0
50.4144310008,30.6363090204,other,,1.0
50.4144310008,30.6363090204,other,,1.0
50.4105975783,30.6380032829,other,,1.0
50.3985735651,30.5142175202,other,,1.0
50.4581235805,30.3881875036,other,,1.0
50.4034955447,30.6832198325,other,,1.0
50.4700624625,30.5810425023,other,,1.0
50.4695822326,30.5812166185,other,,1.0
50.4228746295,30.6068453193,other,,1.0
50.4344361706,30.5134264125,other,,1.0
50.3934640761,30.4898306185,other,,1.0
50.4292929155,30.6636835235,other,,1.0
50.4909316848,30.4254409061,other,,1.0
50.5044606262,30.5819137212,other,,1.0
50.4071505481,30.5125785822,other,,1.0
50.3411427122,30.5241768501,other,,1.0
50.3408712656,30.5240515325,other,,1.0
50.3423363666,30.5297812718,other,,1.0
50.3417236275,30.53301244,other,,1.0
50.3388968147,30.5485235378,other,,1.0
50.4061683431,30.6815234595,other,,1.0
50.388218466,30.7578175436,other,,1.0
50.4022483387,30.7759926602,other,,1.0
50.4144397798,30.4549968343,other,,1.0
50.4138401669,30.455438608,other,,1.0
50.4077850358,30.4594064027,other,,1.0
50.5145249124,30.499176459,other,,1.0
50.514146456,30.4980911586,other,,1.0
50.490364876,30.4648013851,other,,1.0
50.4921514229,30.4595646286,other,,1.0
50.4922403551,30.4605897568,other,,1.0
50.4910673766,30.4524291789,other,,1.0
50.4909530465,30.4527000819,other,,1.0
50.4889189483,30.4447687899,other,,1.0
50.4887278205,30.4446883237,other,,1.0
50.48729032,30.4413711189,other,,1.0
50.486177487,30.4413026676,other,,1.0
50.4792334796,30.4462445648,other,,1.0
50.4797343494,30.4453702285,other,,1.0
50.3995534698,30.6430732266,other,,1.0
50.5320705874,30.5969662953,other,,1.0
50.5317563271,30.5967011114,other,,1.0
50.5043381304,30.5814569427,other,,1.0
50.4718582936,30.6043951872,other,,1.0
50.4704923916,30.6108875821,other,,1.0
50.4700077331,30.610393092,other,,1.0
50.4602700371,30.608399284,other,,1.0
50.4599245415,30.6082099223,other,,1.0
50.4258413883,30.527551276,other,,1.0
50.4271903184,30.529096575,other,,1.0
50.4245497602,30.5243981918,other,,1.0
50.4245162579,30.5239464638,other,,1.0
50.4192804076,30.48019884,other,,1.0
50.4195002833,30.4806409101,other,,1.0
50.3895361416,30.4823492869,other,,1.0
50.3867572423,30.4804592103,other,,1.0
50.3872113127,30.4811691757,other,,1.0
50.3954955642,30.5017204811,other,,1.0
50.3529979117,30.4763941334,other,,1.0
50.3537514091,30.4765202883,other,,1.0
50.3503738375,30.4769876747,other,,1.0
50.3503270251,30.4766782737,other,,1.0
50.3463821944,30.4772695145,other,,1.0
50.3471555766,30.4773757246,other,,1.0
50.3396619117,30.4775406883,other,,1.0
50.402428252,30.6351960088,other,,1.0
50.3838510297,30.4530872078,other,,1.0
50.566876402,30.4635117869,other,,1.0
50.5666299913,30.4583580609,other,,1.0
50.5665254096,30.4581392813,other,,1.0
50.5652023967,30.4527183492,other,,1.0
50.5655254224,30.4530638856,other,,1.0
50.5513902531,30.4539179121,other,,1.0
50.5517028302,30.4540818954,other,,1.0
50.5470672975,30.4554464714,other,,1.0
50.5481522086,30.4553034213,other,,1.0
50.5376599675,30.4564558875,other,,1.0
50.5383699598,30.4566834805,other,,1.0
50.5334286038,30.4564093733,other,,1.0
50.5339024613,30.456848837,other,,1.0
50.5301209083,30.4545633826,other,,1.0
50.5302675386,30.4549670551,other,,1.0
50.4263965669,30.6799412566,other,,1.0
50.4265920035,30.6802600837,other,,1.0
50.4641180383,30.3412497888,other,,1.0
50.463948942,30.3421176933,other,,1.0
50.4637516453,30.3380147572,other,,1.0
50.4634150569,30.3374458586,other,,1.0
50.4617191975,30.3378624751,other,,1.0
50.461393294,30.3377811377,other,,1.0
50.4599274317,30.3387461993,other,,1.0
50.4598368036,30.3421072105,other,,1.0
50.4055717148,30.6170159967,other,,1.0
50.4250850608,30.5926890992,other,,1.0
50.42223488,30.5927203933,other,,1.0
50.4360211595,30.6125837916,other,,1.0
50.5260461571,30.4892802823,other,,1.0
50.5259250994,30.4904737136,other,,1.0
50.4337411038,30.4213949863,other,,1.0
50.4462131893,30.4319801291,other,,1.0
50.4713533186,30.5212014536,other,,1.0
50.4126002274,30.5238633172,other,,1.0
50.4873948979,30.6131110872,other,,1.0
50.4864518338,30.6111482516,other,,1.0
50.3711974022,30.4574519417,other,,1.0
50.3691540423,30.4595899859,other,,1.0
50.5043778518,30.5814591818,other,,1.0
50.3914284203,30.4616789933,other,,1.0
50.4609413877,30.5220865952,other,,1.0
50.4632513977,30.522216912,other,,1.0
50.4655459857,30.5222704051,other,,1.0
50.4645294323,30.5168696107,other,,1.0
50.461204167,30.5187725099,other,,1.0
50.4607368888,30.5220917015,other,,1.0
50.3620327046,30.4450779831,other,,1.0
50.4136498277,30.6097209962,other,,1.0
50.3912738225,30.4624508276,other,,1.0
50.4206722085,30.6111697316,other,,1.0
50.4172491887,30.5131889657,other,,1.0
50.4172122463,30.5137079967,other,,1.0
50.4422467928,30.4428025301,other,,1.0
50.4775822059,30.5742667434,other,,1.0
50.4704173404,30.4780268231,other,,1.0
50.4700969142,30.4821825984,other,,1.0
50.467050791,30.6467843405,other,,1.0
50.3755177446,30.4535931524,other,,1.0
50.4670984577,30.6463713072,other,,1.0
50.4321035364,30.6147959242,other,,1.0
50.4834825166,30.5742760171,other,,1.0
50.4834301189,30.5741882993,other,,1.0
50.4798443539,30.574049373,other,,1.0
50.4799365223,30.5739742711,other,,1.0
50.4901367621,30.5747290619,other,,1.0
50.4617594174,30.4797715423,other,,1.0
50.462456263,30.5869827483,other,,1.0
50.517930521,30.4859387146,other,,1.0
50.5176643594,30.4860022255,other,,1.0
50.3895477262,30.5473505946,other,,1.0
50.4061344371,30.3932906106,other,,1.0
50.3978024182,30.5347259028,other,,1.0
50.3974895268,30.5340298696,other,,1.0
50.3992271472,30.5356259557,other,,1.0
50.3995041734,30.5354345736,other,,1.0
50.4441052923,30.6679729971,other,,1.0
50.4442609859,30.6677503266,other,,1.0
50.3555513773,30.4761167532,other,,1.0
50.5297369,30.6607380547,other,,1.0
50.46391152000007,30.35481118900003,metro_exit,Святошинсько-Броварська,4.0
50.46434982300008,30.354779164000036,metro_exit,Святошинсько-Броварська,4.0
50.46426418100003,30.355268745000046,metro_exit,Святошинсько-Броварська,4.0
50.46449150600006,30.355823195000028,metro_exit,Святошинсько-Броварська,4.0
50.463998461000074,30.355873821000046,metro_exit,Святошинсько-Броварська,4.0
50.46535589700005,30.35483859200008,metro_exit,Святошинсько-Броварська,4.0
50.465981964000036,30.354859265000073,metro_exit,Святошинсько-Броварська,4.0
50.465868088000036,30.355773637000027,metro_exit,Святошинсько-Броварська,4.0
50.46556391200005,30.355770457000062,metro_exit,Святошинсько-Броварська,4.0
50.45743790100005,30.391601485000024,metro_exit,Святошинсько-Броварська,4.0
50.457465298000045,30.391976190000037,metro_exit,Святошинсько-Броварська,4.0
50.45745625200004,30.39180284300005,metro_exit,Святошинсько-Броварська,4.0
50.457959724000034,30.391798378000033,metro_exit,Святошинсько-Броварська,4.0
50.45796489400004,30.39187388700003,metro_exit,Святошинсько-Броварська,4.0
50.457892009000034,30.38919736500003,metro_exit,Святошинсько-Броварська,4.0
50.45783566600005,30.388808452000035,metro_exit,Святошинсько-Броварська,4.0
50.45822136800007,30.38875700500006,metro_exit,Святошинсько-Броварська,4.0
50.45817152800004,30.388340172000028,metro_exit,Святошинсько-Броварська,4.0
50.45797148400004,30.387936643000046,metro_exit,Святошинсько-Броварська,4.0
50.45819982800003,30.38746186800006,metro_exit,Святошинсько-Броварська,4.0
50.45831545100003,30.387275523000028,metro_exit,Святошинсько-Броварська,4.0
50.458438251000075,30.387414979000027,metro_exit,Святошинсько-Броварська,4.0
50.45940494900003,30.406239843000037,metro_exit,Святошинсько-Броварська,4.0
50.45935287200007,30.405485156000054,metro_exit,Святошинсько-Броварська,4.0
50.45926099400003,30.406467589000044,metro_exit,Святошинсько-Броварська,4.0
50.458155084000055,30.403115340000056,metro_exit,Святошинсько-Броварська,4.0
50.45816335400008,30.403284627000062,metro_exit,Святошинсько-Броварська,4.0
50.45875960300003,30.40299415900006,metro_exit,Святошинсько-Броварська,4.0
50.458617196000034,30.41953273400003,metro_exit,Святошинсько-Броварська,4.0
50.41310459200008,30.524087422000036,metro_exit,Оболонсько-Теремківська,4.0
50.45898083600008,30.420671464000065,metro_exit,Святошинсько-Броварська,4.0
50.458805865000045,30.421025058000055,metro_exit,Святошинсько-Броварська,4.0
50.45857300100005,30.419823404000056,metro_exit,Святошинсько-Броварська,4.0
50.458984454000074,30.419640315000038,metro_exit,Святошинсько-Броварська,4.0
50.45490954600007,30.445455222000078,metro_exit,Святошинсько-Броварська,4.0
50.45500357200007,30.445210608000025,metro_exit,Святошинсько-Броварська,4.0
50.450655813000026,30.466269443000044,metro_exit,Святошинсько-Броварська,4.0
50.45089126100004,30.46628669100005,metro_exit,Святошинсько-Броварська,4.0
50.441675486000065,30.48796450800006,metro_exit,Святошинсько-Броварська,4.0
50.44181129900005,30.48821824500004,metro_exit,Святошинсько-Броварська,4.0
50.44435136700008,30.505889127000046,metro_exit,Святошинсько-Броварська,4.0
50.44525790000006,30.517540836000023,metro_exit,Святошинсько-Броварська,4.0
50.44512470800004,30.518358990000024,metro_exit,Святошинсько-Броварська,4.0
50.44542385400007,30.51763087200004,metro_exit,Святошинсько-Броварська,4.0
50.445301347000054,30.518424699000036,metro_exit,Святошинсько-Броварська,4.0
50.44433322900005,30.545244625000066,metro_exit,Святошинсько-Броварська,4.0
50.451342845000056,30.597259954000037,metro_exit,Святошинсько-Броварська,4.0
50.451883260000045,30.599191062000045,metro_exit,Святошинсько-Броварська,4.0
50.456030670000075,30.613778487000047,metro_exit,Святошинсько-Броварська,4.0
50.45611532800007,30.614084111000068,metro_exit,Святошинсько-Броварська,4.0
50.45519051200006,30.61190698100006,metro_exit,Святошинсько-Броварська,4.0
50.45652301800004,30.613405193000062,metro_exit,Святошинсько-Броварська,4.0
50.45662912800003,30.613784335000048,metro_exit,Святошинсько-Броварська,4.0
50.45979898600007,30.62990319100004,metro_exit,Святошинсько-Броварська,4.0
50.45999228200003,30.630639313000074,metro_exit,Святошинсько-Броварська,4.0
50.464579901000036,30.644526152000026,metro_exit,Святошинсько-Броварська,4.0
50.46557115000007,30.646630299000037,metro_exit,Святошинсько-Броварська,4.0
50.46486919500006,30.643964750000066,metro_exit,Святошинсько-Броварська,4.0
50.46516912200008,30.646652020000033,metro_exit,Святошинсько-Броварська,4.0
50.46413390300006,30.644464888000073,metro_exit,Святошинсько-Броварська,4.0
50.38175182300006,30.477343395000048,metro_exit,Оболонсько-Теремківська,4.0
50.382005399000036,30.47745701200006,metro_exit,Оболонсько-Теремківська,4.0
50.39365773800006,30.488966884000035,metro_exit,Оболонсько-Теремківська,4.0
50.393199709000044,30.486605428000075,metro_exit,Оболонсько-Теремківська,4.0
50.39294330900003,30.486919685000032,metro_exit,Оболонсько-Теремківська,4.0
50.397309379000035,30.50925201700005,metro_exit,Оболонсько-Теремківська,4.0
50.397404350000045,30.509201335000057,metro_exit,Оболонсько-Теремківська,4.0
50.397554883000055,30.51043191000008,metro_exit,Оболонсько-Теремківська,4.0
50.39769085900008,30.50874046100006,metro_exit,Оболонсько-Теремківська,4.0
50.39803133100003,30.509746865000068,metro_exit,Оболонсько-Теремківська,4.0
50.40452644700008,30.517444990000058,metro_exit,Оболонсько-Теремківська,4.0
50.40479409900007,30.517584784000064,metro_exit,Оболонсько-Теремківська,4.0
50.405011699000056,30.51656557000007,metro_exit,Оболонсько-Теремківська,4.0
50.40469807800008,30.51640377700005,metro_exit,Оболонсько-Теремківська,4.0
50.41271507300007,30.523716216000025,metro_exit,Оболонсько-Теремківська,4.0
50.413150554000026,30.52314033300007,metro_exit,Оболонсько-Теремківська,4.0
50.37576866400008,30.468188575000056,metro_exit,Оболонсько-Теремківська,4.0
50.41358159400005,30.524046764000047,metro_exit,Оболонсько-Теремківська,4.0
50.41367458000008,30.524295720000055,metro_exit,Оболонсько-Теремківська,4.0
50.41336261400005,30.525465866000047,metro_exit,Оболонсько-Теремківська,4.0
50.41312695200003,30.525601204000054,metro_exit,Оболонсько-Теремківська,4.0
50.420861477000074,30.520456404000072,metro_exit,Оболонсько-Теремківська,4.0
50.42069185500003,30.520570021000026,metro_exit,Оболонсько-Теремківська,4.0
50.42091381800003,30.520754510000074,metro_exit,Оболонсько-Теремківська,4.0
50.420693275000076,30.521100235000063,metro_exit,Оболонсько-Теремківська,4.0
50.43224812300008,30.516915333000043,metro_exit,Оболонсько-Теремківська,4.0
50.43210550500004,30.516343905000042,metro_exit,Оболонсько-Теремківська,4.0
50.432420541000056,30.516343905000042,metro_exit,Оболонсько-Теремківська,4.0
50.43235739200003,30.51585379200003,metro_exit,Оболонсько-Теремківська,4.0
50.432118986000035,30.51585156400006,metro_exit,Оболонсько-Теремківська,4.0
50.439231964000044,30.51686075200007,metro_exit,Оболонсько-Теремківська,4.0
50.43908830300006,30.516559444000052,metro_exit,Оболонсько-Теремківська,4.0
50.43916811500003,30.515823717000046,metro_exit,Оболонсько-Теремківська,4.0
50.43950261300006,30.515526864000037,metro_exit,Оболонсько-Теремківська,4.0
50.43968138900004,30.515572533000068,metro_exit,Оболонсько-Теремківська,4.0
50.43951077100007,30.516725971000028,metro_exit,Оболонсько-Теремківська,4.0
50.43968174400004,30.51672708500007,metro_exit,Оболонсько-Теремківська,4.0
50.458844759000044,30.52477302400007,metro_exit,Оболонсько-Теремківська,4.0
50.46645385100004,30.514452257000073,metro_exit,Оболонсько-Теремківська,4.0
50.466608817000065,30.514204041000028,metro_exit,Оболонсько-Теремківська,4.0
50.46655302800008,30.513492892000045,metro_exit,Оболонсько-Теремківська,4.0
50.46679148700008,30.51323837800004,metro_exit,Оболонсько-Теремківська,4.0
50.46617205200005,30.512997643000062,metro_exit,Оболонсько-Теремківська,4.0
50.46617508300005,30.512740586000064,metro_exit,Оболонсько-Теремківська,4.0
50.466275076000045,30.512463808000064,metro_exit,Оболонсько-Теремківська,4.0
50.46651272100007,30.512204711000038,metro_exit,Оболонсько-Теремківська,4.0
50.46506215900007,30.516612586000065,metro_exit,Оболонсько-Теремківська,4.0
50.46518185000008,30.51678905800003,metro_exit,Оболонсько-Теремківська,4.0
50.46513293500004,30.516484568000067,metro_exit,Оболонсько-Теремківська,4.0
50.465260201000035,30.51667617000004,metro_exit,Оболонсько-Теремківська,4.0
50.46535132200006,30.51615780700007,metro_exit,Оболонсько-Теремківська,4.0
50.47378542200005,30.504542996000055,metro_exit,Оболонсько-Теремківська,4.0
50.47356793900008,30.50490307900003,metro_exit,Оболонсько-Теремківська,4.0
50.47356252900005,30.504181553000024,metro_exit,Оболонсько-Теремківська,4.0
50.47333054600006,30.504554897000048,metro_exit,Оболонсько-Теремківська,4.0
50.48674474200004,30.498289312000054,metro_exit,Оболонсько-Теремківська,4.0
50.48702576900007,30.49828829200004,metro_exit,Оболонсько-Теремківська,4.0
50.48703052800005,30.497503521000056,metro_exit,Оболонсько-Теремківська,4.0
50.48674318500008,30.49750767100005,metro_exit,Оболонсько-Теремківська,4.0
50.485362734000034,30.49833181500003,metro_exit,Оболонсько-Теремківська,4.0
50.50210247600006,30.49750182100007,metro_exit,Оболонсько-Теремківська,4.0
50.500974393000035,30.498925153000073,metro_exit,Оболонсько-Теремківська,4.0
50.50065300600005,30.498931954000057,metro_exit,Оболонсько-Теремківська,4.0
50.50099558800008,30.497456258000057,metro_exit,Оболонсько-Теремківська,4.0
50.500664252000036,30.497458298000026,metro_exit,Оболонсько-Теремківська,4.0
50.50242774600008,30.498964596000064,metro_exit,Оболонсько-Теремківська,4.0
50.50209512300006,30.49897343600003,metro_exit,Оболонсько-Теремківська,4.0
50.50243250400007,30.497499781000045,metro_exit,Оболонсько-Теремківська,4.0
50.51289424400005,30.497840823000047,metro_exit,Оболонсько-Теремківська,4.0
50.51313662800004,30.499318559000073,metro_exit,Оболонсько-Теремківська,4.0
50.51289100100007,30.499311418000048,metro_exit,Оболонсько-Теремківська,4.0
50.51313208700003,30.497845923000057,metro_exit,Оболонсько-Теремківська,4.0
50.51163711500004,30.49779594000006,metro_exit,Оболонсько-Теремківська,4.0
50.51141959000006,30.497789820000037,metro_exit,Оболонсько-Теремківська,4.0
50.51140013000003,30.499269595000044,metro_exit,Оболонсько-Теремківська,4.0
50.511608573000046,30.499278436000054,metro_exit,Оболонсько-Теремківська,4.0
50.52299805900003,30.49820464700008,metro_exit,Оболонсько-Теремківська,4.0
50.52297903600004,30.49955997400008,metro_exit,Оболонсько-Теремківська,4.0
50.52237676800007,30.499504891000072,metro_exit,Оболонсько-Теремківська,4.0
50.52239752100007,30.49820668700005,metro_exit,Оболонсько-Теремківська,4.0
50.47629516300003,30.43071487800006,metro_exit,Сирецько-Печерська,4.0
50.476463909000074,30.43068709100004,metro_exit,Сирецько-Печерська,4.0
50.473787360000074,30.448549180000043,metro_exit,Сирецько-Печерська,4.0
50.47399979900007,30.44866290300007,metro_exit,Сирецько-Печерська,4.0
50.47344477400003,30.449205404000054,metro_exit,Сирецько-Печерська,4.0
50.473140252000064,30.44897079800006,metro_exit,Сирецько-Печерська,4.0
50.473227775000055,30.44832678800003,metro_exit,Сирецько-Печерська,4.0
50.462289342000076,30.481560328000057,metro_exit,Сирецько-Печерська,4.0
50.462459168000066,30.48187142100005,metro_exit,Сирецько-Печерська,4.0
50.44842180900008,30.51349596500006,metro_exit,Сирецько-Печерська,4.0
50.43804516200004,30.52058755300004,metro_exit,Сирецько-Печерська,4.0
50.43835359900004,30.520786464000025,metro_exit,Сирецько-Печерська,4.0
50.438086475000034,30.521090463000064,metro_exit,Сирецько-Печерська,4.0
50.43784986400004,30.520951468000078,metro_exit,Сирецько-Печерська,4.0
50.436808979000034,30.531331867000063,metro_exit,Сирецько-Печерська,4.0
50.43693714600005,30.532254815000044,metro_exit,Сирецько-Печерська,4.0
50.43710327300005,30.53144516900005,metro_exit,Сирецько-Печерська,4.0
50.42740878300003,30.53877915700008,metro_exit,Сирецько-Печерська,4.0
50.42784990800004,30.539255952000076,metro_exit,Сирецько-Печерська,4.0
50.41798055300006,30.544947902000047,metro_exit,Сирецько-Печерська,4.0
50.41817485900003,30.545305077000023,metro_exit,Сирецько-Печерська,4.0
50.41844672500008,30.544972332000043,metro_exit,Сирецько-Печерська,4.0
50.418272012000045,30.544655592000026,metro_exit,Сирецько-Печерська,4.0
50.40115797400006,30.56227784200007,metro_exit,Сирецько-Печерська,4.0
50.40130885600007,30.56287173000004,metro_exit,Сирецько-Печерська,4.0
50.400714452000045,30.561720809000064,metro_exit,Сирецько-Печерська,4.0
50.40175237300008,30.561365950000038,metro_exit,Сирецько-Печерська,4.0
50.402491877000045,30.560089735000076,metro_exit,Сирецько-Печерська,4.0
50.394517060000055,30.60418315100003,metro_exit,Сирецько-Печерська,4.0
50.393959894000034,30.60413071200003,metro_exit,Сирецько-Печерська,4.0
50.398572253000054,30.63352795700007,metro_exit,Сирецько-Печерська,4.0
50.39853800100008,30.633298887000024,metro_exit,Сирецько-Печерська,4.0
50.397958052000035,30.633494882000036,metro_exit,Сирецько-Печерська,4.0
50.397995104000074,30.63373454300006,metro_exit,Сирецько-Печерська,4.0
50.398304272000075,30.635717749000037,metro_exit,Сирецько-Печерська,4.0
50.39758873900007,30.63651086300007,metro_exit,Сирецько-Печерська,4.0
50.39775869600004,30.636049652000054,metro_exit,Сирецько-Печерська,4.0
50.39755853400004,30.633715589000076,metro_exit,Сирецько-Печерська,4.0
50.40148142700008,30.653111069000033,metro_exit,Сирецько-Печерська,4.0
50.401441169000066,30.652839579000045,metro_exit,Сирецько-Печерська,4.0
50.399881598000036,30.650769938000053,metro_exit,Сирецько-Печерська,4.0
50.40111910400003,30.653251527000066,metro_exit,Сирецько-Печерська,4.0
50.40108004800004,30.652970610000068,metro_exit,Сирецько-Печерська,4.0
50.40077630700006,30.65114088000007,metro_exit,Сирецько-Печерська,4.0
50.400004780000074,30.65046639700006,metro_exit,Сирецько-Печерська,4.0
50.403049742000064,30.66621430600003,metro_exit,Сирецько-Печерська,4.0
50.40302074700003,30.66592662800008,metro_exit,Сирецько-Печерська,4.0
50.403408676000026,30.666091738000034,metro_exit,Сирецько-Печерська,4.0
50.403383172000076,30.66583944100006,metro_exit,Сирецько-Печерська,4.0
50.409286913000074,30.69485880600007,metro_exit,Сирецько-Печерська,4.0
50.40943455000007,30.694626201000062,metro_exit,Сирецько-Печерська,4.0
50.40915354300006,30.694532641000023,metro_exit,Сирецько-Печерська,4.0
50.409292590000064,30.694407548000072,metro_exit,Сирецько-Печерська,4.0
50.408810653000046,30.695076564000033,metro_exit,Сирецько-Печерська,4.0
50.40891323500006,30.695391417000053,metro_exit,Сирецько-Печерська,4.0
50.44728070800005,30.522855597000046,metro_exit,Святошинсько-Броварська,4.0
50.44902150000007,30.52332320000005,metro_exit,Оболонсько-Теремківська,4.0
50.449246895000044,30.52380024100006,metro_exit,Оболонсько-Теремківська,4.0
50.44977462000003,30.523379399000078,metro_exit,Оболонсько-Теремківська,4.0
50.44997019500005,30.523401419000038,metro_exit,Оболонсько-Теремківська,4.0
50.449612900000034,30.52375500000005,metro_exit,Оболонсько-Теремківська,4.0
50.45024827700007,30.52361116900005,metro_exit,Оболонсько-Теремківська,4.0
50.450457871000026,30.523898835000068,metro_exit,Оболонсько-Теремківська,4.0
50.45011849300005,30.524445936000063,metro_exit,Оболонсько-Теремківська,4.0
50.45053947900004,30.525006870000027,metro_exit,Оболонсько-Теремківська,4.0
50.45068867500004,30.524631690000035,metro_exit,Оболонсько-Теремківська,4.0
50.39368209100007,30.48913172300007,metro_exit,Оболонсько-Теремківська,4.0
50.39339592500005,30.489819571000055,metro_exit,Оболонсько-Теремківська,4.0
50.393361268000035,30.489584912000055,metro_exit,Оболонсько-Теремківська,4.0
50.36743099700004,30.45511517700004,metro_exit,Оболонсько-Теремківська,4.0
50.44716088700005,30.52706449200008,metro_exit,Святошинсько-Броварська,4.0
50.44713547100008,30.522804850000057,metro_exit,Святошинсько-Броварська,4.0
50.44556630900007,30.57597293400005,metro_exit,Святошинсько-Броварська,4.0
50.44598152000003,30.575685271000054,metro_exit,Святошинсько-Броварська,4.0
50.451379332000045,30.597395375000076,metro_exit,Святошинсько-Броварська,4.0
50.45191629800007,30.59932063900004,metro_exit,Святошинсько-Броварська,4.0
50.45520412500008,30.611964571000044,metro_exit,Святошинсько-Броварська,4.0
50.45976105300008,30.62992999000005,metro_exit,Святошинсько-Броварська,4.0
50.45995489300003,30.630664972000034,metro_exit,Святошинсько-Броварська,4.0
50.44432015700005,30.54546814200006,metro_exit,Святошинсько-Броварська,4.0
50.47389906500007,30.44916829300007,metro_exit,Сирецько-Печерська,4.0
50.44094851500006,30.55878271000006,metro_exit,Святошинсько-Броварська,4.0
50.44115870500008,30.55862296600003,metro_exit,Святошинсько-Броварська,4.0
50.38220072900003,30.47686999000007,metro_exit,Оболонсько-Теремківська,4.0
50.44776456500006,30.528621980000025,metro_exit,Святошинсько-Броварська,4.0
50.44594771200008,30.57810253300005,metro_exit,Святошинсько-Броварська,4.0
50.446064808000074,30.578255605000038,metro_exit,Святошинсько-Броварська,4.0
50.456454164000036,30.36675604800007,metro_exit,Святошинсько-Броварська,4.0
50.456593300000065,30.36455334300007,metro_exit,Святошинсько-Броварська,4.0
50.456444039000075,30.366352929000072,metro_exit,Святошинсько-Броварська,4.0
50.45603450900006,30.364161615000057,metro_exit,Святошинсько-Броварська,4.0
50.45607855000003,30.36480724100005,metro_exit,Святошинсько-Броварська,4.0
50.455668004000074,30.363843572000064,metro_exit,Святошинсько-Броварська,4.0
50.455714070000056,30.364554398000053,metro_exit,Святошинсько-Броварська,4.0
50.366279089000045,30.45327436200006,metro_exit,Оболонсько-Теремківська,4.0
50.36660819600007,30.453757514000074,metro_exit,Оболонсько-Теремківська,4.0
50.36664958400007,30.452414993000048,metro_exit,Оболонсько-Теремківська,4.0
50.36688672000008,30.452883942000028,metro_exit,Оболонсько-Теремківська,4.0
50.36727857000005,30.454902041000025,metro_exit,Оболонсько-Теремківська,4.0
50.367569391000075,30.455340358000058,metro_exit,Оболонсько-Теремківська,4.0
50.37635756900005,30.467244721000043,metro_exit,Оболонсько-Теремківська,4.0
50.377010047000056,30.470125637000024,metro_exit,Оболонсько-Теремківська,4.0
50.395497943000066,30.617095733000042,metro_exit,Сирецько-Печерська,4.0
50.39563255300004,30.615022321000026,metro_exit,Сирецько-Печерська,4.0
50.395437248000064,30.616687084000034,metro_exit,Сирецько-Печерська,4.0
50.39527228900005,30.615591696000024,metro_exit,Сирецько-Печерська,4.0
50.395211894000056,30.615184932000034,metro_exit,Сирецько-Печерська,4.0
